발생년,주야,요일,사망자수,사상자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,경도,위도
2013,주간,화,1,2,경남,진주시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,128.1173166,35.18420086
2013,주간,금,1,1,전남,구례군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,127.4786981,35.20397784
2013,야간,월,1,1,경남,진주시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,128.1424997,35.21751376
2013,주간,금,1,2,경북,안동시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,128.573076,36.57215887
2013,야간,토,1,1,전남,영광군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,126.5044954,35.28847573
2013,야간,수,1,1,경북,칠곡군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,128.4102457,35.91143477
2013,야간,일,1,1,강원,춘천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,127.7210788,37.92459723
2013,주간,화,1,1,부산,중구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,129.0376054,35.1051826
2013,야간,화,1,1,부산,사하구,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,128.979433,35.06317841
2013,주간,토,1,1,경기,안양시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,126.897708,37.40679331
2013,주간,일,1,3,강원,춘천시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,127.635448,37.81368562
2013,주간,월,1,2,경북,영주시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,128.6079058,36.84622915
2013,야간,일,1,1,경기,평택시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,127.0951979,36.99106745
2013,야간,금,1,1,경남,진주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,127.9948086,35.24191314
2013,주간,금,1,1,경기,연천군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,127.0012359,37.9348609
2013,야간,금,1,2,충북,충주시,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,127.7751899,37.10072842
2013,주간,수,1,1,강원,춘천시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,127.7298918,38.0032633
2013,주간,수,1,2,제주,제주시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,126.6642842,33.42807374
2013,주간,화,1,1,전남,여수시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,127.7310811,34.73229916
2013,주간,수,1,1,경남,합천군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,128.1599031,35.56746482
2013,야간,화,1,1,전남,여수시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,127.6707506,34.81325917
2013,야간,목,1,1,제주,제주시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,126.561652,33.51031655
2013,주간,화,1,1,경기,포천시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,127.1348768,37.84096705
2013,야간,수,1,1,전남,진도군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,126.2722119,34.48220544
2013,주간,일,1,1,전남,나주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,126.7647759,35.0135352
2013,야간,화,1,1,경북,성주군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,128.2122045,35.94791649
2013,야간,화,1,1,경북,봉화군,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,128.9671362,36.82477903
2013,야간,월,1,1,전남,여수시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,127.7256167,34.73928017
2013,야간,토,2,3,경남,함안군,차대차,정면충돌,정면충돌,운전자법규위반,신호위반,128.2967886,35.30751257
2013,주간,금,1,1,서울,강남구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,127.0535602,37.48090095
2013,주간,목,1,1,경기,부천시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,126.8083002,37.52180366
2013,야간,목,1,1,경북,포항시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,129.4093932,35.96272236
2013,주간,목,1,1,경북,울진군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,129.4427339,36.7262837
2013,야간,토,1,1,경기,여주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,127.6422374,37.38281385
2013,주간,금,1,2,전남,영암군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,직진 및 우회전차의 통행방해,126.7038451,34.88813615
2013,주간,금,1,1,전남,신안군,차대차,기타,기타,운전자법규위반,중앙선 침범,125.9577953,34.76846073
2013,주간,금,1,1,전북,전주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,127.0732788,35.78625152
2013,야간,토,1,1,제주,제주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,126.4966354,33.48859406
2013,주간,수,1,1,경기,수원시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,127.0203788,37.2969768
2013,야간,금,1,1,경기,화성시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,126.8297545,37.11914679
2013,야간,금,1,2,강원,철원군,차대차,기타,기타,운전자법규위반,중앙선 침범,127.2237201,38.21097313
2013,주간,토,1,1,경기,이천시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,127.4571697,37.25714716
2013,주간,목,1,1,세종,세종,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,127.2895923,36.60359565
2013,주간,목,1,1,부산,해운대구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,129.1195571,35.21073829
2013,야간,화,1,1,대전,유성구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,127.3138414,36.3199717
2013,야간,월,1,1,전남,여수시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,127.6705962,34.81050177
2013,야간,화,1,1,경북,김천시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,128.1167647,36.08947829
2013,야간,화,1,1,경북,경산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,128.8190173,35.91342779
2013,야간,토,1,2,대전,대덕구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,127.4250486,36.41065275
2013,야간,금,1,1,경북,성주군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,128.3541889,35.85665191
2013,야간,일,1,1,광주,북구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,126.9221681,35.17796655
2013,주간,화,1,1,경기,안성시,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,127.1534323,37.04525675
2013,주간,금,1,1,경기,양평군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,127.4631199,37.5192445
2013,야간,금,1,1,경북,포항시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,129.4962028,35.89574801
2013,주간,토,1,1,전남,해남군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,126.6313487,34.60917187
2013,주간,토,1,1,경기,용인시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,127.3195603,37.16058458
2013,야간,월,1,2,전북,익산시,차량단독,도로이탈,도로이탈 기타,운전자법규위반,과속,126.9749476,36.02665178
2013,야간,금,1,1,대구,서구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,128.5570905,35.88490687
2013,주간,금,1,1,전북,완주군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,127.2835326,35.83606936
2013,야간,일,1,1,경기,성남시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,127.1285901,37.43372163
2013,주간,화,1,1,경기,시흥시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,126.6894289,37.33440428
2013,야간,일,1,1,경기,김포시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,126.6379858,37.62397299
2013,야간,토,1,2,광주,북구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,126.8563135,35.21335967
2013,야간,일,1,1,인천,남동구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,126.7176054,37.45604328
2013,주간,금,1,1,서울,중랑구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,127.0876887,37.5992917
2013,야간,토,1,1,충남,아산시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,127.001217,36.91890103
2013,주간,토,1,4,충남,예산군,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,126.7838258,36.6870985
2013,야간,금,1,1,경기,광명시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,126.8546296,37.45351798
2013,주간,토,1,2,경북,칠곡군,차대사람,횡단중,횡단중,운전자법규위반,신호위반,128.3450049,36.06250015
2013,주간,수,1,1,부산,사상구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,128.996301,35.13355062
2013,주간,수,1,1,경북,영주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,128.6274778,36.82257217
2013,주간,수,1,3,충남,당진시,차대차,기타,기타,운전자법규위반,안전거리 미확보,126.6282407,36.89834317
2013,주간,수,1,1,경북,고령군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,128.2837793,35.70164181
2013,야간,월,1,1,광주,광산구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,126.7816807,35.13571878
2013,주간,화,1,1,대구,동구,차대사람,횡단중,횡단중,운전자법규위반,중앙선 침범,128.6230205,35.88339791
2013,야간,화,1,1,대전,중구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,127.4017799,36.33282414
2013,야간,화,1,1,경남,창녕군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,128.4695196,35.58534317
2013,야간,수,1,1,경북,경주시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,129.2334625,35.88596442
2013,야간,수,1,1,대구,북구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전거리 미확보,128.6064402,35.87652865
2013,주간,화,1,1,경기,용인시,차대사람,횡단중,횡단중,운전자법규위반,중앙선 침범,127.0877471,37.31471228
2013,주간,수,1,1,경남,통영시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,128.2195185,34.84553784
2013,주간,일,1,1,경남,합천군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,128.1141874,35.55198173
2013,주간,일,1,5,충남,아산시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,127.0701073,36.71008476
2013,야간,월,1,1,전북,김제시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,126.73822,35.86255668
2013,야간,월,1,1,경북,포항시,차대사람,횡단중,횡단중,운전자법규위반,중앙선 침범,129.2101455,36.0674857
2013,야간,토,1,1,경기,평택시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,126.9143764,36.99228725
2013,야간,수,1,4,경기,시흥시,차대차,추돌,진행중 추돌,운전자법규위반,중앙선 침범,126.8020902,37.39253977
2013,야간,화,1,1,광주,광산구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,126.7933337,35.12983606
2013,야간,월,1,1,경기,고양시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,126.7808336,37.67024249
2013,야간,일,1,2,전북,완주군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,127.1792326,35.94805917
2013,주간,일,1,2,전북,임실군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,127.1274774,35.59852199
2013,야간,토,1,1,서울,서대문구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,126.9437151,37.58875912
2013,야간,일,1,1,경남,거제시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,128.6248012,34.89195952
